name,id,release_date,total_tracks,link,img,band_spotify_id,band_spotify_name,band_spotify_popularity,band_spotify_link,band_genre,genres
Hidden Treasures,7JFXDPfaak0SZ6GEoitie4,2004-01-01,11,https://open.spotify.com/album/7JFXDPfaak0SZ6GEoitie4,https://i.scdn.co/image/ab67616d0000b273d67f87a7cf5164c02ca3cf3f,6Nwc4urCR2Qdx302j2XIlv,Stroke 9,38,https://open.spotify.com/artist/6Nwc4urCR2Qdx302j2XIlv,,"['alternative rock', 'rock', 'alternative', 'post-grunge', '90s']"
Rip It Off,2S6WbIVCaLZqr58HPUsarJ,2001-08-27,12,https://open.spotify.com/album/2S6WbIVCaLZqr58HPUsarJ,https://i.scdn.co/image/ab67616d0000b2733af8c715b1ea1e66198e9273,6Nwc4urCR2Qdx302j2XIlv,Stroke 9,38,https://open.spotify.com/artist/6Nwc4urCR2Qdx302j2XIlv,,"['alternative rock', 'rock', 'alternative', 'post-grunge', '90s']"
Nasty Little Thoughts,67LCz0oS269PrrEaU8JiJV,1999-01-01,12,https://open.spotify.com/album/67LCz0oS269PrrEaU8JiJV,https://i.scdn.co/image/ab67616d0000b2738b0f7fcfdf2a3649f4dd2d6d,6Nwc4urCR2Qdx302j2XIlv,Stroke 9,38,https://open.spotify.com/artist/6Nwc4urCR2Qdx302j2XIlv,,"['alternative rock', 'rock', 'alternative', 'post-grunge', '90s']"
Bumper To Bumper,0lt8vm9HGl9sy2THgMpHRO,1995-08-01,11,https://open.spotify.com/album/0lt8vm9HGl9sy2THgMpHRO,https://i.scdn.co/image/ab67616d0000b273e942ebf2660db457435b9324,6Nwc4urCR2Qdx302j2XIlv,Stroke 9,38,https://open.spotify.com/artist/6Nwc4urCR2Qdx302j2XIlv,,"['alternative rock', 'rock', 'alternative', 'post-grunge', '90s']"
Boy Meets Girl,1kXrPiSNmoWoHnJ3TWjA9U,1993-04-05,9,https://open.spotify.com/album/1kXrPiSNmoWoHnJ3TWjA9U,https://i.scdn.co/image/ab67616d0000b27371f50baf8c68c5f2f2ce48e0,6Nwc4urCR2Qdx302j2XIlv,Stroke 9,38,https://open.spotify.com/artist/6Nwc4urCR2Qdx302j2XIlv,,"['alternative rock', 'rock', 'alternative', 'post-grunge', '90s']"
Box Car Racer,3gODo8aZ2dTVIaOr9SqeRE,2002-01-01,13,https://open.spotify.com/album/3gODo8aZ2dTVIaOr9SqeRE,https://i.scdn.co/image/ab67616d0000b2732682e92c4fc9b95df0319c72,0DK7FqcaL3ks9TfFn9y1sD,Box Car Racer,52,https://open.spotify.com/artist/0DK7FqcaL3ks9TfFn9y1sD,pop punk,"['punk rock', 'pop punk', 'punk', 'rock', 'emo']"
21 Live,6M3RbIEINTCKbH1x6m5pwh,2025-03-21,30,https://open.spotify.com/album/6M3RbIEINTCKbH1x6m5pwh,https://i.scdn.co/image/ab67616d0000b273bf97b5c80ab15bc3df7293a6,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
Power to Play (Deluxe),6twHmY6QETLwAp4oMBRAp8,2023-07-28,17,https://open.spotify.com/album/6twHmY6QETLwAp4oMBRAp8,https://i.scdn.co/image/ab67616d0000b2736ce830bf89f66c0755dd6f1e,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
Power to Play,1PaAxp2IHQ72YOZYC8Lboh,2023-06-09,11,https://open.spotify.com/album/1PaAxp2IHQ72YOZYC8Lboh,https://i.scdn.co/image/ab67616d0000b27357e691dbaa8412dcf501795e,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
Space Band,2Lz72JqhgXnLttWkl2sm00,2022-10-13,8,https://open.spotify.com/album/2Lz72JqhgXnLttWkl2sm00,https://i.scdn.co/image/ab67616d0000b273eda4711049ea7ad17d3f1627,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
Young Dumb Thrills,31lvWIIiHXh7ijwNYLp7Gp,2020-11-13,12,https://open.spotify.com/album/31lvWIIiHXh7ijwNYLp7Gp,https://i.scdn.co/image/ab67616d0000b273fedb3a3b924cd26df5f925f2,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
The Lost Songs,0QBuM64k3OJLgTO1OwP9wn,2020-07-03,13,https://open.spotify.com/album/0QBuM64k3OJLgTO1OwP9wn,https://i.scdn.co/image/ab67616d0000b273cd00131e79462fc2da8979c4,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
Anthology Tour (The Hits Live),0Mzwqh7DH4Hi0DzoF5YYkB,2016-12-02,14,https://open.spotify.com/album/0Mzwqh7DH4Hi0DzoF5YYkB,https://i.scdn.co/image/ab67616d0000b2738077a9e10fdc508b8203973d,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
Anthology Tour,151TJAU6A8JiEjbGRdDw6k,2016-12-02,67,https://open.spotify.com/album/151TJAU6A8JiEjbGRdDw6k,https://i.scdn.co/image/ab67616d0000b273db6e76144eaed18a00edaf03,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
10th Anniversary Concert - Royal Albert Hall (Live),0UBRTgnSRfulYuCKExxBB8,2013-12-26,21,https://open.spotify.com/album/0UBRTgnSRfulYuCKExxBB8,https://i.scdn.co/image/ab67616d0000b27317850060e6cefd5a5d5adaaf,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
Above The Noise,0PktNBv5Cem8XPnhkubCjR,2010-01-01,11,https://open.spotify.com/album/0PktNBv5Cem8XPnhkubCjR,https://i.scdn.co/image/ab67616d0000b27332c0be20b9d6918fb0912a49,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
radio:ACTIVE,5cBOjUPc0i0wMG0bC8Qhe9,2008-09-21,13,https://open.spotify.com/album/5cBOjUPc0i0wMG0bC8Qhe9,https://i.scdn.co/image/ab67616d0000b273a46f38bea737ce539383c8ce,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
The Greatest Bits: B-Sides & Rarities,1zgFMroSTd9f0lr2qRxgqH,2007-12-03,12,https://open.spotify.com/album/1zgFMroSTd9f0lr2qRxgqH,https://i.scdn.co/image/ab67616d0000b2735115b2bb60ddf925a5687a69,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
Motion In The Ocean,408JG8QiIhJidbeNjva1Xk,2006-01-01,12,https://open.spotify.com/album/408JG8QiIhJidbeNjva1Xk,https://i.scdn.co/image/ab67616d0000b27312b54f040ee0b56a1f747e32,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
Just My Luck,0EO5o6tVp4fZx7S1QNjYJG,2006-01-01,12,https://open.spotify.com/album/0EO5o6tVp4fZx7S1QNjYJG,https://i.scdn.co/image/ab67616d0000b2734b6907ae993bf4802935439c,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
Wonderland,1z6APXc34SwPp6HYmeSAMl,2005-01-01,12,https://open.spotify.com/album/1z6APXc34SwPp6HYmeSAMl,https://i.scdn.co/image/ab67616d0000b273d7b679c7d2f45c81c240497d,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
Room On The 3rd Floor,2WMApBk2Flz1G3urFsEUuv,2004-01-01,13,https://open.spotify.com/album/2WMApBk2Flz1G3urFsEUuv,https://i.scdn.co/image/ab67616d0000b273788c25de68960736b85ac214,47izDDvtOxxz3FzHYuUptd,McFly,61,https://open.spotify.com/artist/47izDDvtOxxz3FzHYuUptd,skate punk,"['pop rock', 'british', 'rock', 'pop', 'britpop']"
What If I Break?,79u3lvbDz2DoOuJ6imUHJc,2023-11-17,11,https://open.spotify.com/album/79u3lvbDz2DoOuJ6imUHJc,https://i.scdn.co/image/ab67616d0000b2731dba984405b9c9d33e03b0d4,2K2bsaNeuQAFkuVwrrlJe0,Wind Walkers,64,https://open.spotify.com/artist/2K2bsaNeuQAFkuVwrrlJe0,,"['post-hardcore', 'metalcore', 'Progressive metal', 'alternative', 'progressive hardcore']"
The Lost Boys,5SAwCFrq2Is2UWzfXwjBlL,2018-06-21,12,https://open.spotify.com/album/5SAwCFrq2Is2UWzfXwjBlL,https://i.scdn.co/image/ab67616d0000b2735f79b7ad3c7a1813c5e6483a,2K2bsaNeuQAFkuVwrrlJe0,Wind Walkers,64,https://open.spotify.com/artist/2K2bsaNeuQAFkuVwrrlJe0,avant-garde,"['post-hardcore', 'metalcore', 'Progressive metal', 'alternative', 'progressive hardcore']"
Aurora - Special Edition,6kRuKauFYaTQuJBHjudGQx,2022-02-04,26,https://open.spotify.com/album/6kRuKauFYaTQuJBHjudGQx,https://i.scdn.co/image/ab67616d0000b273fec0b49fc33bc7eeb92486f4,7lAi1Cv19DsukgGjbZQxFg,Annisokay,54,https://open.spotify.com/artist/7lAi1Cv19DsukgGjbZQxFg,,"['post-hardcore', 'metalcore', 'german', 'rock', 'emo']"
Aurora,27iMGsljLzEgyFU1rAR0bX,2021-01-29,13,https://open.spotify.com/album/27iMGsljLzEgyFU1rAR0bX,https://i.scdn.co/image/ab67616d0000b273bb46230cbed2bcea1c6c533b,7lAi1Cv19DsukgGjbZQxFg,Annisokay,54,https://open.spotify.com/artist/7lAi1Cv19DsukgGjbZQxFg,,"['post-hardcore', 'metalcore', 'german', 'rock', 'emo']"
Arms Instrumentals,6kYPN2FDgxT4vZggBtwQT9,2019-06-14,12,https://open.spotify.com/album/6kYPN2FDgxT4vZggBtwQT9,https://i.scdn.co/image/ab67616d0000b273d41aa85a29b61e87d50995c7,7lAi1Cv19DsukgGjbZQxFg,Annisokay,54,https://open.spotify.com/artist/7lAi1Cv19DsukgGjbZQxFg,,"['post-hardcore', 'metalcore', 'german', 'rock', 'emo']"
Arms,5dQAXvpD6kTLmlVPvu7Vik,2018-08-17,12,https://open.spotify.com/album/5dQAXvpD6kTLmlVPvu7Vik,https://i.scdn.co/image/ab67616d0000b273831d4a8b1f8734f179204a45,7lAi1Cv19DsukgGjbZQxFg,Annisokay,54,https://open.spotify.com/artist/7lAi1Cv19DsukgGjbZQxFg,,"['post-hardcore', 'metalcore', 'german', 'rock', 'emo']"
Devil May Care,52yXAPPy8ccl0yZ72ydrT4,2016-11-11,10,https://open.spotify.com/album/52yXAPPy8ccl0yZ72ydrT4,https://i.scdn.co/image/ab67616d0000b2732dfaba181d94eaf23f025fe0,7lAi1Cv19DsukgGjbZQxFg,Annisokay,54,https://open.spotify.com/artist/7lAi1Cv19DsukgGjbZQxFg,,"['post-hardcore', 'metalcore', 'german', 'rock', 'emo']"
Enigmatic Smile,1KTtC7NK3AaIcQpOmC1NsH,2015-03-20,11,https://open.spotify.com/album/1KTtC7NK3AaIcQpOmC1NsH,https://i.scdn.co/image/ab67616d0000b273ca25587c833e9b8d1caf5ed5,7lAi1Cv19DsukgGjbZQxFg,Annisokay,54,https://open.spotify.com/artist/7lAi1Cv19DsukgGjbZQxFg,,"['post-hardcore', 'metalcore', 'german', 'rock', 'emo']"
The Lucid Dream (Er),2X8ayFNGLr2C0UfBUL5PJA,2014-05-30,14,https://open.spotify.com/album/2X8ayFNGLr2C0UfBUL5PJA,https://i.scdn.co/image/ab67616d0000b27349bca48d2f325bbb23a9a6f9,7lAi1Cv19DsukgGjbZQxFg,Annisokay,54,https://open.spotify.com/artist/7lAi1Cv19DsukgGjbZQxFg,metalcore,"['post-hardcore', 'metalcore', 'german', 'rock', 'emo']"
Wide Awake,0RC2iSkk9YN8q4QvX8DGQo,2010-07-04,10,https://open.spotify.com/album/0RC2iSkk9YN8q4QvX8DGQo,https://i.scdn.co/image/ab67616d0000b2738c3cf15bc77268a273090396,7DZIhqEca85kvuwPjlC7PX,Picture Me Broken,46,https://open.spotify.com/artist/7DZIhqEca85kvuwPjlC7PX,emo,"['post-hardcore', 'screamo', 'female vocalists', 'emocore', 'emo']"
private music,1gmWnG5TeRj91Tdm2lpEvJ,2025-08-22,11,https://open.spotify.com/album/1gmWnG5TeRj91Tdm2lpEvJ,https://i.scdn.co/image/ab67616d0000b27317e4d3ab44b89f1b62dcc2d6,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
White Pony (20th Anniversary Deluxe Edition),57KFwKnC0ZjaIQGnhE7ops,2020-12-11,22,https://open.spotify.com/album/57KFwKnC0ZjaIQGnhE7ops,https://i.scdn.co/image/ab67616d0000b27303e3921ebbf0437d8893507a,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
Ohms,0VEFy5MsBiq0u2lWL0OwOd,2020-09-25,10,https://open.spotify.com/album/0VEFy5MsBiq0u2lWL0OwOd,https://i.scdn.co/image/ab67616d0000b27366c9f5d6f13bfc9abedc1056,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
Gore,3tsXyEbUQehXPaRFCS8K1n,2016-04-08,11,https://open.spotify.com/album/3tsXyEbUQehXPaRFCS8K1n,https://i.scdn.co/image/ab67616d0000b273a1de34b79834eddf96f803ff,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
Koi No Yokan,4PIVdqvL1Rc7T7Vfsr8n8Q,2012-11-09,11,https://open.spotify.com/album/4PIVdqvL1Rc7T7Vfsr8n8Q,https://i.scdn.co/image/ab67616d0000b27373652b7a0dc388dd1d044b69,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
Covers,7rLUzHOq0d0mRGGEIqKfli,2011-04-16,11,https://open.spotify.com/album/7rLUzHOq0d0mRGGEIqKfli,https://i.scdn.co/image/ab67616d0000b27358df6181041c38412db1b253,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
Diamond Eyes (Deluxe),7CcgutLKNpjDq7SaHHBShz,2010-04-30,14,https://open.spotify.com/album/7CcgutLKNpjDq7SaHHBShz,https://i.scdn.co/image/ab67616d0000b273694372f2e1a1b98b792d79dc,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
Diamond Eyes (Deluxe),4RQnFSkkZlA65Xxchhnaha,2010-04-30,13,https://open.spotify.com/album/4RQnFSkkZlA65Xxchhnaha,https://i.scdn.co/image/ab67616d0000b27305dcb69c7d4b76293c77411e,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
Diamond Eyes,1GjjBpY2iDwSQs5bykQI5e,2010-04-30,11,https://open.spotify.com/album/1GjjBpY2iDwSQs5bykQI5e,https://i.scdn.co/image/ab67616d0000b27372c2145d48f68917a7361b15,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
Saturday Night Wrist,4o1KnoVpzXZceJxyjELEQB,2006-10-30,13,https://open.spotify.com/album/4o1KnoVpzXZceJxyjELEQB,https://i.scdn.co/image/ab67616d0000b273fdf04b824d53ee302180b5e5,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
B-Sides & Rarities,3hBCkMqaYnCmJciEUKqyfC,2005-10-04,14,https://open.spotify.com/album/3hBCkMqaYnCmJciEUKqyfC,https://i.scdn.co/image/ab67616d0000b273e8e8eda544f82d427b173d9d,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
Deftones,6252G7bGCVijXlqAjtjeDP,2003-01-01,11,https://open.spotify.com/album/6252G7bGCVijXlqAjtjeDP,https://i.scdn.co/image/ab67616d0000b273c09a38cf054085b18eeb88ae,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
White Pony,5LEXck3kfixFaA3CqVE7bC,2000-01-01,12,https://open.spotify.com/album/5LEXck3kfixFaA3CqVE7bC,https://i.scdn.co/image/ab67616d0000b2735c53799f473fa3e1a48c00ed,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
Around the Fur,7o4UsmV37Sg5It2Eb7vHzu,1997-10-27,10,https://open.spotify.com/album/7o4UsmV37Sg5It2Eb7vHzu,https://i.scdn.co/image/ab67616d0000b2730b1129853982ea17845d4eb6,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
Adrenaline,30YN03R4Bjl8Qwz8wPRoXG,1995-01-01,11,https://open.spotify.com/album/30YN03R4Bjl8Qwz8wPRoXG,https://i.scdn.co/image/ab67616d0000b273e0aa988082afc4ea586ab8dc,6Ghvu1VvMGScGpOUJBAHNH,Deftones,86,https://open.spotify.com/artist/6Ghvu1VvMGScGpOUJBAHNH,nu metal,"['Nu Metal', 'alternative', 'metal', 'alternative rock', 'alternative metal']"
Pantheon,4pOEtwmUG4PBP47SbdGzC5,2025-09-12,13,https://open.spotify.com/album/4pOEtwmUG4PBP47SbdGzC5,https://i.scdn.co/image/ab67616d0000b273bb86aa29f862c224e21b96d8,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Jackpot Juicer (Instrumental),2CLK8chJ0BDUJmlfgssPjx,2022-12-30,18,https://open.spotify.com/album/2CLK8chJ0BDUJmlfgssPjx,https://i.scdn.co/image/ab67616d0000b273e87956b8911518d195c77fc8,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Jackpot Juicer,07sIEDGzhGsfM8QZQll0FO,2022-07-29,18,https://open.spotify.com/album/07sIEDGzhGsfM8QZQll0FO,https://i.scdn.co/image/ab67616d0000b273ec24427562f849234777200c,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Tree City Sessions 2,1vwBePKjEVe2Q0LzsrRoQG,2020-12-25,15,https://open.spotify.com/album/1vwBePKjEVe2Q0LzsrRoQG,https://i.scdn.co/image/ab67616d0000b273d3c0dac7bd787ec450ce2f80,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Afterburner (Instrumental),3mIfT85WASX5QPkEKROBOa,2020-04-24,13,https://open.spotify.com/album/3mIfT85WASX5QPkEKROBOa,https://i.scdn.co/image/ab67616d0000b27300ef230f56b95a7d81eba282,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Afterburner,0K8VeEO164P3ctndsCzs6U,2020-04-24,13,https://open.spotify.com/album/0K8VeEO164P3ctndsCzs6U,https://i.scdn.co/image/ab67616d0000b27372c9f48872d9cc211f494f0f,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Downtown Battle Mountain (Instrumental),2mafZ1W5BzTBOVC1pam1UU,2019-12-27,11,https://open.spotify.com/album/2mafZ1W5BzTBOVC1pam1UU,https://i.scdn.co/image/ab67616d0000b2739f4486ad8ffa0f907bec125b,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Happiness (Instrumental),4J1aHPVP9jDuIo88L6CrIf,2019-11-01,10,https://open.spotify.com/album/4J1aHPVP9jDuIo88L6CrIf,https://i.scdn.co/image/ab67616d0000b273809681338d396748658fab1b,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Acceptance Speech 2.0 (Instrumental),526MJzlwRVySqS6Ccv6v9q,2019-08-30,11,https://open.spotify.com/album/526MJzlwRVySqS6Ccv6v9q,https://i.scdn.co/image/ab67616d0000b2733c98da777fa1f48a3e1d3f97,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Acceptance Speech 2.0,4qLYxT2j6GauJFlj1yfqQ4,2019-08-30,11,https://open.spotify.com/album/4qLYxT2j6GauJFlj1yfqQ4,https://i.scdn.co/image/ab67616d0000b273e8b9e2240edbe4d3bda9f805,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Artificial Selection (Instrumental),6ocxSCJH1BpmFVt8Fy18Z6,2019-05-31,14,https://open.spotify.com/album/6ocxSCJH1BpmFVt8Fy18Z6,https://i.scdn.co/image/ab67616d0000b27351c9f9b71cc8d85cf3d268c3,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Artificial Selection,4YkhIDrZZ3dFlH0POQ3Syj,2018-06-08,14,https://open.spotify.com/album/4YkhIDrZZ3dFlH0POQ3Syj,https://i.scdn.co/image/ab67616d0000b273e476e30d479c46b94d195308,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Mothership,6lVGpUZUkLWjKQDeg84dWB,2016-10-07,13,https://open.spotify.com/album/6lVGpUZUkLWjKQDeg84dWB,https://i.scdn.co/image/ab67616d0000b273b7780f434a34b731f83914b4,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Tree City Sessions (Live),0OJYyupTnowyheVssZUXHw,2016-05-13,12,https://open.spotify.com/album/0OJYyupTnowyheVssZUXHw,https://i.scdn.co/image/ab67616d0000b273ccaf2135fa6c6d51fb1dedce,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Mothership (Instrumental),6nMvTeynvu5pWBAa8It79i,2016-01-01,13,https://open.spotify.com/album/6nMvTeynvu5pWBAa8It79i,https://i.scdn.co/image/ab67616d0000b273703f359091ae38ec22cc2035,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Instant Gratification,60LbtmnmOLTkz8ZiVhbynM,2015-04-14,12,https://open.spotify.com/album/60LbtmnmOLTkz8ZiVhbynM,https://i.scdn.co/image/ab67616d0000b27314aa4cfe5ecdda0497d4ff82,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Instant Gratification (Instrumental),1RDyUmtv1TscJ3qbN5iE2E,2015-01-01,12,https://open.spotify.com/album/1RDyUmtv1TscJ3qbN5iE2E,https://i.scdn.co/image/ab67616d0000b273b276aa747ddcd57741be9df4,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
Acceptance Speech,3ZEgMV8hAFshhBaisskQ85,2013-10-07,11,https://open.spotify.com/album/3ZEgMV8hAFshhBaisskQ85,https://i.scdn.co/image/ab67616d0000b273dc07d627471c3e6a2a3113ab,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,69,https://open.spotify.com/artist/6guC9FqvlVboSKTI77NG2k,,"['post-hardcore', 'experimental', 'screamo', 'emocore', 'hardcore']"
